region,date,metrics,type,value,value1
PDPX,2008_8,SD,IDW,37.5701,37.5701
PDPX,2008_9,SD,IDW,21.3312,21.3312
PDPX,2009_5,SD,IDW,5.2447,5.2447
PDPX,2009_6,SD,IDW,27.6799,27.6799
PDPX,2009_7,SD,IDW,30.3021,30.3021
PDPX,2009_8,SD,IDW,34.2493,34.2493
PDPX,2009_9,SD,IDW,17.992,17.992
PDPX,2010_5,SD,IDW,11.718,11.718
PDPX,2010_6,SD,IDW,16.2551,16.2551
PDPX,2010_7,SD,IDW,28.2497,28.2497
PDPX,2010_8,SD,IDW,51.524,51.524
PDPX,2010_9,SD,IDW,18.6153,18.6153
PDPX,2011_5,SD,IDW,3.1533,3.1533
PDPX,2011_6,SD,IDW,21.6318,21.6318
PDPX,2011_7,SD,IDW,20.0079,20.0079
PDPX,2011_8,SD,IDW,38.4284,38.4284
PDPX,2011_9,SD,IDW,8.9149,8.9149
PDPX,2012_5,SD,IDW,10.1512,10.1512
PDPX,2012_6,SD,IDW,76.2971,76.2971
PDPX,2012_7,SD,IDW,14.7041,14.7041
PDPX,2012_8,SD,IDW,23.1182,23.1182
PDPX,2012_9,SD,IDW,16.9171,16.9171
PDPX,2013_5,SD,IDW,7.6449,7.6449
PDPX,2013_6,SD,IDW,26.2105,26.2105
PDPX,2013_7,SD,IDW,41.1916,41.1916
PDPX,2013_8,SD,IDW,23.536,23.536
PDPX,2013_9,SD,IDW,19.1564,19.1564
PDPX,2014_5,SD,IDW,7.2899,7.2899
PDPX,2014_6,SD,IDW,13.516,13.516
PDPX,2014_7,SD,IDW,23.6692,23.6692
PDPX,2014_8,SD,IDW,18.352,18.352
PDPX,2014_9,SD,IDW,14.2156,14.2156
PDPX,2015_5,SD,IDW,6.9926,6.9926
PDPX,2015_6,SD,IDW,92.0804,92.0804
PDPX,2015_7,SD,IDW,17.8635,17.8635
PDPX,2015_8,SD,IDW,31.7248,31.7248
PDPX,2015_9,SD,IDW,15.0206,15.0206
PDPX,2016_5,SD,IDW,7.3281,7.3281
PDPX,2016_6,SD,IDW,28.9803,28.9803
PDPX,2016_7,SD,IDW,38.4666,38.4666
PDPX,2016_8,SD,IDW,13.2866,13.2866
PDPX,2016_9,SD,IDW,47.1463,47.1463
WCXY,1979_5,SD,IDW,4.3848,4.3848
WCXY,1979_6,SD,IDW,14.2669,14.2669
WCXY,1979_7,SD,IDW,10.2137,10.2137
WCXY,1979_8,SD,IDW,7.9331,7.9331
WCXY,1979_9,SD,IDW,6.1747,6.1747
WCXY,1980_5,SD,IDW,5.0816,5.0816
WCXY,1980_6,SD,IDW,8.6768,8.6768
WCXY,1980_7,SD,IDW,19.7336,19.7336
WCXY,1980_8,SD,IDW,31.9149,31.9149
WCXY,1980_9,SD,IDW,4.5334,4.5334
WCXY,1981_5,SD,IDW,12.6451,12.6451
WCXY,1981_6,SD,IDW,10.2945,10.2945
WCXY,1981_7,SD,IDW,17.0597,17.0597
WCXY,1981_8,SD,IDW,9.3516,9.3516
WCXY,1981_9,SD,IDW,7.2386,7.2386
WCXY,1982_5,SD,IDW,4.4506,4.4506
WCXY,1982_6,SD,IDW,12.959,12.959
WCXY,1982_7,SD,IDW,9.4395,9.4395
WCXY,1982_8,SD,IDW,7.2779,7.2779
WCXY,1982_9,SD,IDW,6.1257,6.1257
WCXY,1983_5,SD,IDW,9.3822,9.3822
WCXY,1983_6,SD,IDW,8.5179,8.5179
WCXY,1983_7,SD,IDW,16.7718,16.7718
WCXY,1983_8,SD,IDW,5.1831,5.1831
WCXY,1983_9,SD,IDW,10.4191,10.4191
WCXY,1984_5,SD,IDW,7.842,7.842
WCXY,1984_6,SD,IDW,16.6097,16.6097
WCXY,1984_7,SD,IDW,18.3088,18.3088
WCXY,1984_8,SD,IDW,13.4657,13.4657
WCXY,1984_9,SD,IDW,12.2442,12.2442
WCXY,1985_5,SD,IDW,6.9871,6.9871
WCXY,1985_6,SD,IDW,13.4091,13.4091
WCXY,1985_7,SD,IDW,9.8372,9.8372
WCXY,1985_8,SD,IDW,11.7209,11.7209
WCXY,1985_9,SD,IDW,19.0655,19.0655
WCXY,1986_5,SD,IDW,4.093,4.093
WCXY,1986_6,SD,IDW,10.3591,10.3591
WCXY,1986_7,SD,IDW,29.4904,29.4904
WCXY,1986_8,SD,IDW,19.1997,19.1997
WCXY,1986_9,SD,IDW,7.9442,7.9442
WCXY,1987_5,SD,IDW,4.8017,4.8017
WCXY,1987_6,SD,IDW,15.1965,15.1965
WCXY,1987_7,SD,IDW,19.5379,19.5379
WCXY,1987_8,SD,IDW,20.5033,20.5033
WCXY,1987_9,SD,IDW,8.3782,8.3782
WCXY,1988_5,SD,IDW,7.3087,7.3087
WCXY,1988_6,SD,IDW,16.5117,16.5117
WCXY,1988_7,SD,IDW,15.1978,15.1978
WCXY,1988_8,SD,IDW,8.4324,8.4324
WCXY,1988_9,SD,IDW,11.8847,11.8847
WCXY,1989_5,SD,IDW,4.311,4.311
WCXY,1989_6,SD,IDW,15.3468,15.3468
WCXY,1989_7,SD,IDW,24.6762,24.6762
WCXY,1989_8,SD,IDW,7.1763,7.1763
WCXY,1989_9,SD,IDW,13.9786,13.9786
WCXY,1990_5,SD,IDW,2.591,2.591
WCXY,1990_6,SD,IDW,6.7578,6.7578
WCXY,1990_7,SD,IDW,11.2347,11.2347
WCXY,1990_8,SD,IDW,29.0068,29.0068
WCXY,1990_9,SD,IDW,12.4859,12.4859
WCXY,1991_5,SD,IDW,4.3031,4.3031
WCXY,1991_6,SD,IDW,30.7371,30.7371
WCXY,1991_7,SD,IDW,21.1627,21.1627
WCXY,1991_8,SD,IDW,17.2601,17.2601
WCXY,1991_9,SD,IDW,18.493,18.493
WCXY,1992_5,SD,IDW,4.0658,4.0658
WCXY,1992_6,SD,IDW,4.695,4.695
WCXY,1992_7,SD,IDW,4.0233,4.0233
WCXY,1992_8,SD,IDW,7.4871,7.4871
WCXY,1992_9,SD,IDW,18.7048,18.7048
WCXY,1993_5,SD,IDW,4.1445,4.1445
WCXY,1993_6,SD,IDW,7.0625,7.0625
WCXY,1993_7,SD,IDW,12.9329,12.9329
WCXY,1993_8,SD,IDW,34.3526,34.3526
WCXY,1993_9,SD,IDW,6.4474,6.4474
WCXY,1994_5,SD,IDW,9.1595,9.1595
WCXY,1994_6,SD,IDW,10.1007,10.1007
WCXY,1994_7,SD,IDW,8.1798,8.1798
WCXY,1994_8,SD,IDW,9.7036,9.7036
WCXY,1994_9,SD,IDW,3.3143,3.3143
WCXY,1995_5,SD,IDW,16.873,16.873
WCXY,1995_6,SD,IDW,12.7434,12.7434
WCXY,1995_7,SD,IDW,13.6646,13.6646
WCXY,1995_8,SD,IDW,10.2088,10.2088
WCXY,1995_9,SD,IDW,1.9678,1.9678
WCXY,1996_5,SD,IDW,6.4476,6.4476
WCXY,1996_6,SD,IDW,8.7955,8.7955
WCXY,1996_7,SD,IDW,10.0327,10.0327
WCXY,1996_8,SD,IDW,12.5722,12.5722
WCXY,1996_9,SD,IDW,8.7596,8.7596
WCXY,1997_5,SD,IDW,15.0151,15.0151
WCXY,1997_6,SD,IDW,13.7438,13.7438
WCXY,1997_7,SD,IDW,9.7054,9.7054
WCXY,1997_8,SD,IDW,16.8399,16.8399
WCXY,1997_9,SD,IDW,2.1376,2.1376
WCXY,1998_5,SD,IDW,5.7617,5.7617
WCXY,1998_6,SD,IDW,8.7274,8.7274
WCXY,1998_7,SD,IDW,16.1069,16.1069
WCXY,1998_8,SD,IDW,15.0464,15.0464
WCXY,1998_9,SD,IDW,16.7153,16.7153
WCXY,1999_5,SD,IDW,5.1649,5.1649
WCXY,1999_6,SD,IDW,39.7094,39.7094
WCXY,1999_7,SD,IDW,10.6692,10.6692
WCXY,1999_8,SD,IDW,30.1822,30.1822
WCXY,1999_9,SD,IDW,11.9544,11.9544
WCXY,2000_5,SD,IDW,4.5371,4.5371
WCXY,2000_6,SD,IDW,20.5834,20.5834
WCXY,2000_7,SD,IDW,12.2478,12.2478
WCXY,2000_8,SD,IDW,12.4782,12.4782
WCXY,2000_9,SD,IDW,8.6892,8.6892
WCXY,2001_5,SD,IDW,1.6167,1.6167
WCXY,2001_6,SD,IDW,38.1366,38.1366
WCXY,2001_7,SD,IDW,19.4953,19.4953
WCXY,2001_8,SD,IDW,17.2184,17.2184
WCXY,2001_9,SD,IDW,3.1763,3.1763
WCXY,2002_5,SD,IDW,5.3881,5.3881
WCXY,2002_6,SD,IDW,24.4448,24.4448
WCXY,2002_7,SD,IDW,5.2357,5.2357
WCXY,2002_8,SD,IDW,12.5892,12.5892
WCXY,2002_9,SD,IDW,3.1433,3.1433
WCXY,2003_5,SD,IDW,5.0547,5.0547
WCXY,2003_6,SD,IDW,3.1905,3.1905
WCXY,2003_7,SD,IDW,55.5552,55.5552
WCXY,2003_8,SD,IDW,10.0421,10.0421
WCXY,2003_9,SD,IDW,3.7394,3.7394
WCXY,2004_5,SD,IDW,4.5408,4.5408
WCXY,2004_6,SD,IDW,16.081,16.081
WCXY,2004_7,SD,IDW,25.0754,25.0754
WCXY,2004_8,SD,IDW,12.2884,12.2884
WCXY,2004_9,SD,IDW,4.7196,4.7196
WCXY,2005_5,SD,IDW,4.959,4.959
WCXY,2005_6,SD,IDW,8.5184,8.5184
WCXY,2005_7,SD,IDW,12.7383,12.7383
WCXY,2005_8,SD,IDW,13.1489,13.1489
WCXY,2005_9,SD,IDW,6.5078,6.5078
WCXY,2006_5,SD,IDW,5.6969,5.6969
WCXY,2006_6,SD,IDW,9.5095,9.5095
WCXY,2006_7,SD,IDW,18.5536,18.5536
WCXY,2006_8,SD,IDW,9.3871,9.3871
WCXY,2006_9,SD,IDW,6.3082,6.3082
WCXY,2007_5,SD,IDW,6.472,6.472
WCXY,2007_6,SD,IDW,5.5333,5.5333
WCXY,2007_7,SD,IDW,39.3054,39.3054
WCXY,2007_8,SD,IDW,11.1323,11.1323
WCXY,2007_9,SD,IDW,10.272,10.272
WCXY,2008_5,SD,IDW,9.6721,9.6721
WCXY,2008_6,SD,IDW,26.5268,26.5268
WCXY,2008_7,SD,IDW,13.7407,13.7407
WCXY,2008_8,SD,IDW,13.707,13.707
WCXY,2008_9,SD,IDW,12.2506,12.2506
WCXY,2009_5,SD,IDW,3.4831,3.4831
WCXY,2009_6,SD,IDW,12.6718,12.6718
WCXY,2009_7,SD,IDW,28.6623,28.6623
WCXY,2009_8,SD,IDW,7.8414,7.8414
WCXY,2009_9,SD,IDW,5.7025,5.7025
WCXY,2010_5,SD,IDW,3.4052,3.4052
WCXY,2010_6,SD,IDW,6.1859,6.1859
WCXY,2010_7,SD,IDW,29.7689,29.7689
WCXY,2010_8,SD,IDW,15.86,15.86
WCXY,2010_9,SD,IDW,18.9784,18.9784
WCXY,2011_5,SD,IDW,6.1983,6.1983
WCXY,2011_6,SD,IDW,13.4682,13.4682
WCXY,2011_7,SD,IDW,46.5759,46.5759
WCXY,2011_8,SD,IDW,55.2612,55.2612
WCXY,2011_9,SD,IDW,4.2725,4.2725
WCXY,2012_5,SD,IDW,13.9347,13.9347
WCXY,2012_6,SD,IDW,8.1392,8.1392
WCXY,2012_7,SD,IDW,17.6333,17.6333
WCXY,2012_8,SD,IDW,32.5698,32.5698
WCXY,2012_9,SD,IDW,5.3673,5.3673
WCXY,2013_5,SD,IDW,12.9065,12.9065
WCXY,2013_6,SD,IDW,8.4103,8.4103
WCXY,2013_7,SD,IDW,12.1008,12.1008
WCXY,2013_8,SD,IDW,6.4506,6.4506
WCXY,2013_9,SD,IDW,9.7742,9.7742
WCXY,2014_5,SD,IDW,6.3885,6.3885
WCXY,2014_6,SD,IDW,3.8284,3.8284
WCXY,2014_7,SD,IDW,21.0357,21.0357
WCXY,2014_8,SD,IDW,59.4997,59.4997
WCXY,2014_9,SD,IDW,5.9254,5.9254
WCXY,2015_5,SD,IDW,5.6281,5.6281
WCXY,2015_6,SD,IDW,74.6058,74.6058
WCXY,2015_7,SD,IDW,10.3159,10.3159
WCXY,2015_8,SD,IDW,21.8813,21.8813
WCXY,2015_9,SD,IDW,11.182,11.182
WCXY,2016_5,SD,IDW,5.457,5.457
WCXY,2016_6,SD,IDW,13.2336,13.2336
WCXY,2016_7,SD,IDW,25.3597,25.3597
WCXY,2016_8,SD,IDW,7.254,7.254
WCXY,2016_9,SD,IDW,33.3665,33.3665
YCDM,1979_5,SD,IDW,5.7912,5.7912
YCDM,1979_6,SD,IDW,22.8934,22.8934
YCDM,1979_7,SD,IDW,5.7418,5.7418
YCDM,1979_8,SD,IDW,18.1959,18.1959
YCDM,1979_9,SD,IDW,15.132,15.132
YCDM,1980_5,SD,IDW,11.525,11.525
YCDM,1980_6,SD,IDW,17.4611,17.4611
YCDM,1980_7,SD,IDW,16.7273,16.7273
YCDM,1980_8,SD,IDW,27.9137,27.9137
YCDM,1980_9,SD,IDW,9.8087,9.8087
YCDM,1981_5,SD,IDW,9.1274,9.1274
YCDM,1981_6,SD,IDW,15.3921,15.3921
YCDM,1981_7,SD,IDW,20.8169,20.8169
YCDM,1981_8,SD,IDW,16.5274,16.5274
YCDM,1981_9,SD,IDW,5.2462,5.2462
YCDM,1982_5,SD,IDW,10.4386,10.4386
YCDM,1982_6,SD,IDW,17.3909,17.3909
YCDM,1982_7,SD,IDW,20.6736,20.6736
YCDM,1982_8,SD,IDW,7.95,7.95
YCDM,1982_9,SD,IDW,11.3403,11.3403
YCDM,1983_5,SD,IDW,22.9473,22.9473
YCDM,1983_6,SD,IDW,15.1421,15.1421
YCDM,1983_7,SD,IDW,21.9218,21.9218
YCDM,1983_8,SD,IDW,8.9209,8.9209
YCDM,1983_9,SD,IDW,44.4437,44.4437
YCDM,1984_5,SD,IDW,10.7426,10.7426
YCDM,1984_6,SD,IDW,25.9231,25.9231
YCDM,1984_7,SD,IDW,26.7249,26.7249
YCDM,1984_8,SD,IDW,24.9396,24.9396
YCDM,1984_9,SD,IDW,24.0852,24.0852
YCDM,1985_5,SD,IDW,12.1228,12.1228
YCDM,1985_6,SD,IDW,18.8914,18.8914
YCDM,1985_7,SD,IDW,24.1906,24.1906
YCDM,1985_8,SD,IDW,13.1741,13.1741
YCDM,1985_9,SD,IDW,22.8386,22.8386
YCDM,1986_5,SD,IDW,4.3412,4.3412
YCDM,1986_6,SD,IDW,27.6214,27.6214
YCDM,1986_7,SD,IDW,30.8698,30.8698
YCDM,1986_8,SD,IDW,21.4408,21.4408
YCDM,1986_9,SD,IDW,16.5469,16.5469
YCDM,1987_5,SD,IDW,9.9604,9.9604
YCDM,1987_6,SD,IDW,14.6756,14.6756
YCDM,1987_7,SD,IDW,17.3536,17.3536
YCDM,1987_8,SD,IDW,25.5703,25.5703
YCDM,1987_9,SD,IDW,20.5776,20.5776
YCDM,1988_5,SD,IDW,6.5777,6.5777
YCDM,1988_6,SD,IDW,10.4796,10.4796
YCDM,1988_7,SD,IDW,40.1148,40.1148
YCDM,1988_8,SD,IDW,19.0753,19.0753
YCDM,1988_9,SD,IDW,20.1346,20.1346
YCDM,1989_5,SD,IDW,8.819,8.819
YCDM,1989_6,SD,IDW,13.3637,13.3637
YCDM,1989_7,SD,IDW,26.1812,26.1812
YCDM,1989_8,SD,IDW,27.3725,27.3725
YCDM,1989_9,SD,IDW,13.6656,13.6656
YCDM,1990_5,SD,IDW,4.6124,4.6124
YCDM,1990_6,SD,IDW,20.3442,20.3442
YCDM,1990_7,SD,IDW,9.7751,9.7751
YCDM,1990_8,SD,IDW,15.8932,15.8932
YCDM,1990_9,SD,IDW,18.1797,18.1797
YCDM,1991_5,SD,IDW,5.0981,5.0981
YCDM,1991_6,SD,IDW,24.023,24.023
YCDM,1991_7,SD,IDW,54.1071,54.1071
YCDM,1991_8,SD,IDW,19.8108,19.8108
YCDM,1991_9,SD,IDW,10.9464,10.9464
YCDM,1992_5,SD,IDW,5.3819,5.3819
YCDM,1992_6,SD,IDW,9.3555,9.3555
YCDM,1992_7,SD,IDW,7.2727,7.2727
YCDM,1992_8,SD,IDW,12.2147,12.2147
YCDM,1992_9,SD,IDW,9.6854,9.6854
YCDM,1993_5,SD,IDW,8.3919,8.3919
YCDM,1993_6,SD,IDW,13.2444,13.2444
YCDM,1993_7,SD,IDW,39.4537,39.4537
YCDM,1993_8,SD,IDW,47.8294,47.8294
YCDM,1993_9,SD,IDW,13.7356,13.7356
YCDM,1994_5,SD,IDW,10.2153,10.2153
YCDM,1994_6,SD,IDW,16.4712,16.4712
YCDM,1994_7,SD,IDW,3.3032,3.3032
YCDM,1994_8,SD,IDW,15.9926,15.9926
YCDM,1994_9,SD,IDW,7.5451,7.5451
YCDM,1995_5,SD,IDW,14.3367,14.3367
YCDM,1995_6,SD,IDW,7.0802,7.0802
YCDM,1995_7,SD,IDW,13.6123,13.6123
YCDM,1995_8,SD,IDW,11.4809,11.4809
YCDM,1995_9,SD,IDW,1.9235,1.9235
YCDM,1996_5,SD,IDW,5.5319,5.5319
YCDM,1996_6,SD,IDW,15.2346,15.2346
YCDM,1996_7,SD,IDW,14.0102,14.0102
YCDM,1996_8,SD,IDW,16.3244,16.3244
YCDM,1996_9,SD,IDW,4.6911,4.6911
YCDM,1997_5,SD,IDW,10.3296,10.3296
YCDM,1997_6,SD,IDW,19.9426,19.9426
YCDM,1997_7,SD,IDW,33.6031,33.6031
YCDM,1997_8,SD,IDW,27.1477,27.1477
YCDM,1997_9,SD,IDW,4.905,4.905
YCDM,1998_5,SD,IDW,7.1546,7.1546
YCDM,1998_6,SD,IDW,8.9104,8.9104
YCDM,1998_7,SD,IDW,13.2739,13.2739
YCDM,1998_8,SD,IDW,9.6046,9.6046
YCDM,1998_9,SD,IDW,25.2747,25.2747
YCDM,1999_5,SD,IDW,11.7056,11.7056
YCDM,1999_6,SD,IDW,91.4566,91.4566
YCDM,1999_7,SD,IDW,19.1255,19.1255
YCDM,1999_8,SD,IDW,35.8583,35.8583
YCDM,1999_9,SD,IDW,23.8724,23.8724
YCDM,2000_5,SD,IDW,5.6888,5.6888
YCDM,2000_6,SD,IDW,25.8283,25.8283
YCDM,2000_7,SD,IDW,21.225,21.225
YCDM,2000_8,SD,IDW,16.4349,16.4349
YCDM,2000_9,SD,IDW,7.6241,7.6241
YCDM,2001_5,SD,IDW,4.9146,4.9146
YCDM,2001_6,SD,IDW,39.5141,39.5141
YCDM,2001_7,SD,IDW,32.3265,32.3265
YCDM,2001_8,SD,IDW,27.7159,27.7159
YCDM,2001_9,SD,IDW,4.0669,4.0669
YCDM,2002_5,SD,IDW,6.9171,6.9171
YCDM,2002_6,SD,IDW,21.9307,21.9307
YCDM,2002_7,SD,IDW,10.6934,10.6934
YCDM,2002_8,SD,IDW,19.0857,19.0857
YCDM,2002_9,SD,IDW,6.9866,6.9866
YCDM,2003_5,SD,IDW,9.3243,9.3243
YCDM,2003_6,SD,IDW,10.2817,10.2817
YCDM,2003_7,SD,IDW,41.1344,41.1344
YCDM,2003_8,SD,IDW,5.5123,5.5123
YCDM,2003_9,SD,IDW,8.6048,8.6048
YCDM,2004_5,SD,IDW,7.3607,7.3607
YCDM,2004_6,SD,IDW,28.1219,28.1219
YCDM,2004_7,SD,IDW,23.6502,23.6502
YCDM,2004_8,SD,IDW,12.1909,12.1909
YCDM,2004_9,SD,IDW,17.4234,17.4234
YCDM,2005_5,SD,IDW,14.2951,14.2951
YCDM,2005_6,SD,IDW,7.5266,7.5266
YCDM,2005_7,SD,IDW,15.2969,15.2969
YCDM,2005_8,SD,IDW,18.437,18.437
YCDM,2005_9,SD,IDW,7.6269,7.6269
YCDM,2006_5,SD,IDW,8.8069,8.8069
YCDM,2006_6,SD,IDW,12.6936,12.6936
YCDM,2006_7,SD,IDW,56.1597,56.1597
YCDM,2006_8,SD,IDW,12.3464,12.3464
YCDM,2006_9,SD,IDW,6.4532,6.4532
YCDM,2007_5,SD,IDW,14.6183,14.6183
YCDM,2007_6,SD,IDW,16.2274,16.2274
YCDM,2007_7,SD,IDW,62.7345,62.7345
YCDM,2007_8,SD,IDW,27.2832,27.2832
YCDM,2007_9,SD,IDW,12.1367,12.1367
YCDM,2008_5,SD,IDW,10.0668,10.0668
YCDM,2008_6,SD,IDW,21.8802,21.8802
YCDM,2008_7,SD,IDW,12.7548,12.7548
YCDM,2008_8,SD,IDW,22.1968,22.1968
YCDM,2008_9,SD,IDW,17.8235,17.8235
YCDM,2009_5,SD,IDW,2.7299,2.7299
YCDM,2009_6,SD,IDW,27.433,27.433
YCDM,2009_7,SD,IDW,32.4804,32.4804
YCDM,2009_8,SD,IDW,57.932,57.932
YCDM,2009_9,SD,IDW,22.4497,22.4497
YCDM,2010_5,SD,IDW,10.6125,10.6125
YCDM,2010_6,SD,IDW,14.6429,14.6429
YCDM,2010_7,SD,IDW,16.7096,16.7096
YCDM,2010_8,SD,IDW,36.3095,36.3095
YCDM,2010_9,SD,IDW,25.2225,25.2225
YCDM,2011_5,SD,IDW,12.647,12.647
YCDM,2011_6,SD,IDW,13.6434,13.6434
YCDM,2011_7,SD,IDW,25.9636,25.9636
YCDM,2011_8,SD,IDW,36.2866,36.2866
YCDM,2011_9,SD,IDW,7.2157,7.2157
YCDM,2012_5,SD,IDW,16.719,16.719
YCDM,2012_6,SD,IDW,36.437,36.437
YCDM,2012_7,SD,IDW,15.9592,15.9592
YCDM,2012_8,SD,IDW,18.4281,18.4281
YCDM,2012_9,SD,IDW,10.7402,10.7402
YCDM,2013_5,SD,IDW,10.9001,10.9001
YCDM,2013_6,SD,IDW,12.7921,12.7921
YCDM,2013_7,SD,IDW,17.8742,17.8742
YCDM,2013_8,SD,IDW,13.3372,13.3372
YCDM,2013_9,SD,IDW,20.7011,20.7011
YCDM,2014_5,SD,IDW,5.2754,5.2754
YCDM,2014_6,SD,IDW,25.9794,25.9794
YCDM,2014_7,SD,IDW,18.6809,18.6809
YCDM,2014_8,SD,IDW,44.5668,44.5668
YCDM,2014_9,SD,IDW,10.3838,10.3838
YCDM,2015_5,SD,IDW,10.6627,10.6627
YCDM,2015_6,SD,IDW,107.7379,107.7379
YCDM,2015_7,SD,IDW,12.8209,12.8209
YCDM,2015_8,SD,IDW,29.1926,29.1926
YCDM,2015_9,SD,IDW,13.5309,13.5309
YCDM,2016_5,SD,IDW,17.3288,17.3288
YCDM,2016_6,SD,IDW,30.2685,30.2685
YCDM,2016_7,SD,IDW,35.4642,35.4642
YCDM,2016_8,SD,IDW,8.9325,8.9325
YCDM,2016_9,SD,IDW,17.1182,17.1182
ZX,1979_5,SD,IDW,9.5302,9.5302
ZX,1979_6,SD,IDW,31.3083,31.3083
ZX,1979_7,SD,IDW,29.3727,29.3727
ZX,1979_8,SD,IDW,38.32,38.32
ZX,1979_9,SD,IDW,26.0344,26.0344
ZX,1980_5,SD,IDW,13.2818,13.2818
ZX,1980_6,SD,IDW,25.5052,25.5052
ZX,1980_7,SD,IDW,35.5088,35.5088
ZX,1980_8,SD,IDW,23.1954,23.1954
ZX,1980_9,SD,IDW,23.7839,23.7839
ZX,1981_5,SD,IDW,20.8053,20.8053
ZX,1981_6,SD,IDW,38.6734,38.6734
ZX,1981_7,SD,IDW,48.4111,48.4111
ZX,1981_8,SD,IDW,35.7989,35.7989
ZX,1981_9,SD,IDW,29.1032,29.1032
ZX,1982_5,SD,IDW,15.2315,15.2315
ZX,1982_6,SD,IDW,15.5662,15.5662
ZX,1982_7,SD,IDW,24.3871,24.3871
ZX,1982_8,SD,IDW,27.9061,27.9061
ZX,1982_9,SD,IDW,21.5795,21.5795
ZX,1983_5,SD,IDW,25.1018,25.1018
ZX,1983_6,SD,IDW,30.3644,30.3644
ZX,1983_7,SD,IDW,32.4452,32.4452
ZX,1983_8,SD,IDW,17.2799,17.2799
ZX,1983_9,SD,IDW,58.3507,58.3507
ZX,1984_5,SD,IDW,8.3745,8.3745
ZX,1984_6,SD,IDW,41.0463,41.0463
ZX,1984_7,SD,IDW,24.1267,24.1267
ZX,1984_8,SD,IDW,34.5568,34.5568
ZX,1984_9,SD,IDW,36.6254,36.6254
ZX,1985_5,SD,IDW,10.1158,10.1158
ZX,1985_6,SD,IDW,41.4508,41.4508
ZX,1985_7,SD,IDW,38.4791,38.4791
ZX,1985_8,SD,IDW,26.4845,26.4845
ZX,1985_9,SD,IDW,20.2413,20.2413
ZX,1986_5,SD,IDW,14.9757,14.9757
ZX,1986_6,SD,IDW,44.7866,44.7866
ZX,1986_7,SD,IDW,18.844,18.844
ZX,1986_8,SD,IDW,42.8929,42.8929
ZX,1986_9,SD,IDW,34.8441,34.8441
ZX,1987_5,SD,IDW,12.068,12.068
ZX,1987_6,SD,IDW,14.7931,14.7931
ZX,1987_7,SD,IDW,55.1618,55.1618
ZX,1987_8,SD,IDW,22.0602,22.0602
ZX,1987_9,SD,IDW,22.4435,22.4435
ZX,1988_5,SD,IDW,13.7394,13.7394
ZX,1988_6,SD,IDW,26.7607,26.7607
ZX,1988_7,SD,IDW,37.0122,37.0122
ZX,1988_8,SD,IDW,71.2066,71.2066
ZX,1988_9,SD,IDW,21.0959,21.0959
ZX,1989_5,SD,IDW,29.7391,29.7391
ZX,1989_6,SD,IDW,12.8445,12.8445
ZX,1989_7,SD,IDW,35.648,35.648
ZX,1989_8,SD,IDW,48.8455,48.8455
ZX,1989_9,SD,IDW,24.9398,24.9398
ZX,1990_5,SD,IDW,16.4153,16.4153
ZX,1990_6,SD,IDW,34.0999,34.0999
ZX,1990_7,SD,IDW,11.7542,11.7542
ZX,1990_8,SD,IDW,37.6835,37.6835
ZX,1990_9,SD,IDW,32.6579,32.6579
ZX,1991_5,SD,IDW,31.9377,31.9377
ZX,1991_6,SD,IDW,23.1994,23.1994
ZX,1991_7,SD,IDW,36.4672,36.4672
ZX,1991_8,SD,IDW,14.8214,14.8214
ZX,1991_9,SD,IDW,40.1111,40.1111
ZX,1992_5,SD,IDW,14.3286,14.3286
ZX,1992_6,SD,IDW,25.7933,25.7933
ZX,1992_7,SD,IDW,23.8833,23.8833
ZX,1992_8,SD,IDW,26.5278,26.5278
ZX,1992_9,SD,IDW,25.4034,25.4034
ZX,1993_5,SD,IDW,25.2517,25.2517
ZX,1993_6,SD,IDW,10.8818,10.8818
ZX,1993_7,SD,IDW,20.0553,20.0553
ZX,1993_8,SD,IDW,29.5276,29.5276
ZX,1993_9,SD,IDW,16.7494,16.7494
ZX,1994_5,SD,IDW,17.1658,17.1658
ZX,1994_6,SD,IDW,76.416,76.416
ZX,1994_7,SD,IDW,15.8131,15.8131
ZX,1994_8,SD,IDW,41.4234,41.4234
ZX,1994_9,SD,IDW,5.8448,5.8448
ZX,1995_5,SD,IDW,18.9629,18.9629
ZX,1995_6,SD,IDW,33.5034,33.5034
ZX,1995_7,SD,IDW,13.9001,13.9001
ZX,1995_8,SD,IDW,28.0854,28.0854
ZX,1995_9,SD,IDW,9.6265,9.6265
ZX,1996_5,SD,IDW,2.1196,2.1196
ZX,1996_6,SD,IDW,82.2159,82.2159
ZX,1996_7,SD,IDW,28.5315,28.5315
ZX,1996_8,SD,IDW,42.2207,42.2207
ZX,1996_9,SD,IDW,8.8755,8.8755
ZX,1997_5,SD,IDW,15.0863,15.0863
ZX,1997_6,SD,IDW,23.4707,23.4707
ZX,1997_7,SD,IDW,43.271,43.271
ZX,1997_8,SD,IDW,63.5029,63.5029
ZX,1997_9,SD,IDW,12.8315,12.8315
ZX,1998_5,SD,IDW,18.281,18.281
ZX,1998_6,SD,IDW,19.6916,19.6916
ZX,1998_7,SD,IDW,25.3225,25.3225
ZX,1998_8,SD,IDW,20.665,20.665
ZX,1998_9,SD,IDW,22.9178,22.9178
ZX,1999_5,SD,IDW,8.8472,8.8472
ZX,1999_6,SD,IDW,68.04,68.04
ZX,1999_7,SD,IDW,22.1074,22.1074
