region,date,metrics,type,value,value1
HJH,2013_9,EN,IDW,2.1312,2.1312
HJH,2014_5,EN,IDW,1.9942,1.9942
HJH,2014_6,EN,IDW,2.0654,2.0654
HJH,2014_7,EN,IDW,2.043,2.043
HJH,2014_8,EN,IDW,2.448,2.448
HJH,2014_9,EN,IDW,2.0771,2.0771
HJH,2015_5,EN,IDW,1.3743,1.3743
HJH,2015_6,EN,IDW,2.0995,2.0995
HJH,2015_7,EN,IDW,2.3288,2.3288
HJH,2015_8,EN,IDW,2.1206,2.1206
HJH,2015_9,EN,IDW,2.2265,2.2265
HJH,2016_5,EN,IDW,2.4387,2.4387
HJH,2016_6,EN,IDW,2.2819,2.2819
HJH,2016_7,EN,IDW,2.2969,2.2969
HJH,2016_8,EN,IDW,2.1807,2.1807
HJH,2016_9,EN,IDW,2.4554,2.4554
HQ,1979_5,EN,IDW,2.2172,2.2172
HQ,1979_6,EN,IDW,2.983,2.983
HQ,1979_7,EN,IDW,2.727,2.727
HQ,1979_8,EN,IDW,2.6857,2.6857
HQ,1979_9,EN,IDW,2.8129,2.8129
HQ,1980_5,EN,IDW,2.313,2.313
HQ,1980_6,EN,IDW,2.7449,2.7449
HQ,1980_7,EN,IDW,2.9227,2.9227
HQ,1980_8,EN,IDW,2.9534,2.9534
HQ,1980_9,EN,IDW,2.346,2.346
HQ,1981_5,EN,IDW,2.3304,2.3304
HQ,1981_6,EN,IDW,2.8854,2.8854
HQ,1981_7,EN,IDW,3.1142,3.1142
HQ,1981_8,EN,IDW,3.3071,3.3071
HQ,1981_9,EN,IDW,1.7116,1.7116
HQ,1982_5,EN,IDW,2.2654,2.2654
HQ,1982_6,EN,IDW,1.8408,1.8408
HQ,1982_7,EN,IDW,2.4106,2.4106
HQ,1982_8,EN,IDW,2.8698,2.8698
HQ,1982_9,EN,IDW,2.3577,2.3577
HQ,1983_5,EN,IDW,3.1166,3.1166
HQ,1983_6,EN,IDW,3.4859,3.4859
HQ,1983_7,EN,IDW,2.7926,2.7926
HQ,1983_8,EN,IDW,2.022,2.022
HQ,1983_9,EN,IDW,3.1822,3.1822
HQ,1984_5,EN,IDW,2.4592,2.4592
HQ,1984_6,EN,IDW,3.5335,3.5335
HQ,1984_7,EN,IDW,2.6817,2.6817
HQ,1984_8,EN,IDW,3.001,3.001
HQ,1984_9,EN,IDW,3.1283,3.1283
HQ,1985_5,EN,IDW,2.8129,2.8129
HQ,1985_6,EN,IDW,2.6201,2.6201
HQ,1985_7,EN,IDW,2.7036,2.7036
HQ,1985_8,EN,IDW,2.6458,2.6458
HQ,1985_9,EN,IDW,3.0807,3.0807
HQ,1986_5,EN,IDW,1.1894,1.1894
HQ,1986_6,EN,IDW,2.6939,2.6939
HQ,1986_7,EN,IDW,2.4165,2.4165
HQ,1986_8,EN,IDW,2.7056,2.7056
HQ,1986_9,EN,IDW,2.8785,2.8785
HQ,1987_5,EN,IDW,2.348,2.348
HQ,1987_6,EN,IDW,2.6784,2.6784
HQ,1987_7,EN,IDW,3.5039,3.5039
HQ,1987_8,EN,IDW,2.951,2.951
HQ,1987_9,EN,IDW,2.5058,2.5058
HQ,1988_5,EN,IDW,1.8261,1.8261
HQ,1988_6,EN,IDW,1.9185,1.9185
HQ,1988_7,EN,IDW,2.9651,2.9651
HQ,1988_8,EN,IDW,3.2298,3.2298
HQ,1988_9,EN,IDW,3.2118,3.2118
HQ,1989_5,EN,IDW,1.8922,1.8922
HQ,1989_6,EN,IDW,2.1032,2.1032
HQ,1989_7,EN,IDW,2.8605,2.8605
HQ,1989_8,EN,IDW,3.1439,3.1439
HQ,1989_9,EN,IDW,2.8785,2.8785
HQ,1990_5,EN,IDW,2.4116,2.4116
HQ,1990_6,EN,IDW,2.9534,2.9534
HQ,1990_7,EN,IDW,2.5575,2.5575
HQ,1990_8,EN,IDW,2.8931,2.8931
HQ,1990_9,EN,IDW,3.0034,3.0034
HQ,1991_5,EN,IDW,2.7246,2.7246
HQ,1991_6,EN,IDW,3.1346,3.1346
HQ,1991_7,EN,IDW,3.6943,3.6943
HQ,1991_8,EN,IDW,2.0463,2.0463
HQ,1991_9,EN,IDW,2.8761,2.8761
HQ,1992_5,EN,IDW,2.0627,2.0627
HQ,1992_6,EN,IDW,2.9378,2.9378
HQ,1992_7,EN,IDW,2.8285,2.8285
HQ,1992_8,EN,IDW,2.5924,2.5924
HQ,1992_9,EN,IDW,3.1759,3.1759
HQ,1993_5,EN,IDW,2.8402,2.8402
HQ,1993_6,EN,IDW,2.2591,2.2591
HQ,1993_7,EN,IDW,3.361,3.361
HQ,1993_8,EN,IDW,2.7356,2.7356
HQ,1993_9,EN,IDW,2.3689,2.3689
HQ,1994_5,EN,IDW,2.5904,2.5904
HQ,1994_6,EN,IDW,2.8902,2.8902
HQ,1994_7,EN,IDW,2.1283,2.1283
HQ,1994_8,EN,IDW,2.2707,2.2707
HQ,1994_9,EN,IDW,1.8419,1.8419
HQ,1995_5,EN,IDW,2.2737,2.2737
HQ,1995_6,EN,IDW,2.4472,2.4472
HQ,1995_7,EN,IDW,2.9651,2.9651
HQ,1995_8,EN,IDW,2.4831,2.4831
HQ,1995_9,EN,IDW,1.0341,1.0341
HQ,1996_5,EN,IDW,1.8006,1.8006
HQ,1996_6,EN,IDW,3.3906,3.3906
HQ,1996_7,EN,IDW,2.7542,2.7542
HQ,1996_8,EN,IDW,2.4146,2.4146
HQ,1996_9,EN,IDW,1.2674,1.2674
HQ,1997_5,EN,IDW,1.9593,1.9593
HQ,1997_6,EN,IDW,2.4106,2.4106
HQ,1997_7,EN,IDW,3.2235,3.2235
HQ,1997_8,EN,IDW,3.0034,3.0034
HQ,1997_9,EN,IDW,1.7479,1.7479
HQ,1998_5,EN,IDW,2.6045,2.6045
HQ,1998_6,EN,IDW,2.4165,2.4165
HQ,1998_7,EN,IDW,2.4616,2.4616
HQ,1998_8,EN,IDW,3.0666,3.0666
HQ,1998_9,EN,IDW,3.0783,3.0783
HQ,1999_5,EN,IDW,2.4553,2.4553
HQ,1999_6,EN,IDW,3.6943,3.6943
HQ,1999_7,EN,IDW,2.7066,2.7066
HQ,1999_8,EN,IDW,2.9627,2.9627
HQ,1999_9,EN,IDW,2.7333,2.7333
HQ,2000_5,EN,IDW,2.4006,2.4006
HQ,2000_6,EN,IDW,2.3484,2.3484
HQ,2000_7,EN,IDW,2.7629,2.7629
HQ,2000_8,EN,IDW,2.3816,2.3816
HQ,2000_9,EN,IDW,2.4082,2.4082
HQ,2001_5,EN,IDW,2.1668,2.1668
HQ,2001_6,EN,IDW,3.2002,3.2002
HQ,2001_7,EN,IDW,2.9917,2.9917
HQ,2001_8,EN,IDW,2.8941,2.8941
HQ,2001_9,EN,IDW,2.0293,2.0293
HQ,2002_5,EN,IDW,2.4302,2.4302
HQ,2002_6,EN,IDW,3.3906,3.3906
HQ,2002_7,EN,IDW,2.8698,2.8698
HQ,2002_8,EN,IDW,3.2391,3.2391
HQ,2002_9,EN,IDW,1.9545,1.9545
HQ,2003_5,EN,IDW,2.077,2.077
HQ,2003_6,EN,IDW,2.4345,2.4345
HQ,2003_7,EN,IDW,3.5155,3.5155
HQ,2003_8,EN,IDW,2.9034,2.9034
HQ,2003_9,EN,IDW,2.022,2.022
HQ,2004_5,EN,IDW,1.6833,1.6833
HQ,2004_6,EN,IDW,2.5622,2.5622
HQ,2004_7,EN,IDW,2.5365,2.5365
HQ,2004_8,EN,IDW,2.3403,2.3403
HQ,2004_9,EN,IDW,2.4553,2.4553
HQ,2005_5,EN,IDW,2.3043,2.3043
HQ,2005_6,EN,IDW,2.5185,2.5185
HQ,2005_7,EN,IDW,3.3843,3.3843
HQ,2005_8,EN,IDW,2.8192,2.8192
HQ,2005_9,EN,IDW,2.4029,2.4029
HQ,2006_5,EN,IDW,2.7333,2.7333
HQ,2006_6,EN,IDW,1.9006,1.9006
HQ,2006_7,EN,IDW,3.0034,3.0034
HQ,2006_8,EN,IDW,2.4082,2.4082
HQ,2006_9,EN,IDW,2.7333,2.7333
HQ,2007_5,EN,IDW,2.5118,2.5118
HQ,2007_6,EN,IDW,2.9621,2.9621
HQ,2007_7,EN,IDW,3.343,3.343
HQ,2007_8,EN,IDW,3.0127,3.0127
HQ,2007_9,EN,IDW,3.0573,3.0573
HQ,2008_5,EN,IDW,2.5272,2.5272
HQ,2008_6,EN,IDW,3.4203,3.4203
HQ,2008_7,EN,IDW,2.6939,2.6939
HQ,2008_8,EN,IDW,2.7542,2.7542
HQ,2008_9,EN,IDW,2.5155,2.5155
HQ,2009_5,EN,IDW,0.5781,0.5781
HQ,2009_6,EN,IDW,3.1142,3.1142
HQ,2009_7,EN,IDW,3.4203,3.4203
HQ,2009_8,EN,IDW,3.033,3.033
HQ,2009_9,EN,IDW,2.0992,2.0992
HQ,2010_5,EN,IDW,2.3053,2.3053
HQ,2010_6,EN,IDW,2.9261,2.9261
HQ,2010_7,EN,IDW,3.3367,3.3367
HQ,2010_8,EN,IDW,2.4019,2.4019
HQ,2010_9,EN,IDW,2.7712,2.7712
HQ,2011_5,EN,IDW,1.6628,1.6628
HQ,2011_6,EN,IDW,2.9854,2.9854
HQ,2011_7,EN,IDW,3.1322,3.1322
HQ,2011_8,EN,IDW,3.5811,3.5811
HQ,2011_9,EN,IDW,2.1032,2.1032
HQ,2012_5,EN,IDW,3.0307,3.0307
HQ,2012_6,EN,IDW,3.0666,3.0666
HQ,2012_7,EN,IDW,2.7153,2.7153
HQ,2012_8,EN,IDW,3.5039,3.5039
HQ,2012_9,EN,IDW,2.7153,2.7153
HQ,2013_5,EN,IDW,2.7746,2.7746
HQ,2013_6,EN,IDW,2.5934,2.5934
HQ,2013_7,EN,IDW,3.3906,3.3906
HQ,2013_8,EN,IDW,2.3577,2.3577
HQ,2013_9,EN,IDW,2.2415,2.2415
HQ,2014_5,EN,IDW,1.8908,1.8908
HQ,2014_6,EN,IDW,3.1618,3.1618
HQ,2014_7,EN,IDW,2.983,2.983
HQ,2014_8,EN,IDW,2.4165,2.4165
HQ,2014_9,EN,IDW,1.8922,1.8922
HQ,2015_5,EN,IDW,2.7032,2.7032
HQ,2015_6,EN,IDW,3.6943,3.6943
HQ,2015_7,EN,IDW,2.933,2.933
HQ,2015_8,EN,IDW,2.608,2.608
HQ,2015_9,EN,IDW,2.4963,2.4963
HQ,2016_5,EN,IDW,2.8785,2.8785
HQ,2016_6,EN,IDW,3.2415,3.2415
HQ,2016_7,EN,IDW,3.5811,3.5811
HQ,2016_8,EN,IDW,2.0986,2.0986
HQ,2016_9,EN,IDW,3.3071,3.3071
HX,1979_5,EN,IDW,2.2134,2.2134
HX,1979_6,EN,IDW,2.8577,2.8577
HX,1979_7,EN,IDW,2.8995,2.8995
HX,1979_8,EN,IDW,2.9234,2.9234
HX,1979_9,EN,IDW,2.613,2.613
HX,1980_5,EN,IDW,2.365,2.365
HX,1980_6,EN,IDW,2.7378,2.7378
HX,1980_7,EN,IDW,3.4167,3.4167
HX,1980_8,EN,IDW,3.587,3.587
HX,1980_9,EN,IDW,2.8497,2.8497
HX,1981_5,EN,IDW,2.6674,2.6674
HX,1981_6,EN,IDW,2.672,2.672
HX,1981_7,EN,IDW,2.785,2.785
HX,1981_8,EN,IDW,2.8356,2.8356
HX,1981_9,EN,IDW,2.0704,2.0704
HX,1982_5,EN,IDW,2.2629,2.2629
HX,1982_6,EN,IDW,2.6677,2.6677
HX,1982_7,EN,IDW,3.4348,3.4348
HX,1982_8,EN,IDW,2.5532,2.5532
HX,1982_9,EN,IDW,2.0884,2.0884
HX,1983_5,EN,IDW,3.2235,3.2235
HX,1983_6,EN,IDW,3.3502,3.3502
HX,1983_7,EN,IDW,2.6285,2.6285
HX,1983_8,EN,IDW,2.1611,2.1611
HX,1983_9,EN,IDW,3.5116,3.5116
HX,1984_5,EN,IDW,2.9694,2.9694
HX,1984_6,EN,IDW,3.6366,3.6366
HX,1984_7,EN,IDW,2.8793,2.8793
HX,1984_8,EN,IDW,2.5017,2.5017
HX,1984_9,EN,IDW,2.8481,2.8481
HX,1985_5,EN,IDW,2.3036,2.3036
HX,1985_6,EN,IDW,2.9625,2.9625
HX,1985_7,EN,IDW,3.1781,3.1781
HX,1985_8,EN,IDW,3.0009,3.0009
HX,1985_9,EN,IDW,2.8402,2.8402
HX,1986_5,EN,IDW,1.8099,1.8099
HX,1986_6,EN,IDW,3.2971,3.2971
HX,1986_7,EN,IDW,3.3102,3.3102
HX,1986_8,EN,IDW,2.4147,2.4147
HX,1986_9,EN,IDW,2.948,2.948
HX,1987_5,EN,IDW,2.5931,2.5931
HX,1987_6,EN,IDW,2.8354,2.8354
HX,1987_7,EN,IDW,3.6408,3.6408
HX,1987_8,EN,IDW,2.8776,2.8776
HX,1987_9,EN,IDW,3.0602,3.0602
HX,1988_5,EN,IDW,2.1803,2.1803
HX,1988_6,EN,IDW,3.1065,3.1065
HX,1988_7,EN,IDW,3.17,3.17
HX,1988_8,EN,IDW,2.7848,2.7848
HX,1988_9,EN,IDW,2.6138,2.6138
HX,1989_5,EN,IDW,2.2547,2.2547
HX,1989_6,EN,IDW,2.2035,2.2035
HX,1989_7,EN,IDW,3.4564,3.4564
HX,1989_8,EN,IDW,3.1289,3.1289
HX,1989_9,EN,IDW,3.1596,3.1596
HX,1990_5,EN,IDW,2.3447,2.3447
HX,1990_6,EN,IDW,2.2709,2.2709
HX,1990_7,EN,IDW,2.5936,2.5936
HX,1990_8,EN,IDW,3.35,3.35
HX,1990_9,EN,IDW,2.9707,2.9707
HX,1991_5,EN,IDW,2.494,2.494
HX,1991_6,EN,IDW,3.6208,3.6208
HX,1991_7,EN,IDW,3.5601,3.5601
HX,1991_8,EN,IDW,3.1418,3.1418
HX,1991_9,EN,IDW,2.4813,2.4813
HX,1992_5,EN,IDW,1.8798,1.8798
HX,1992_6,EN,IDW,2.0807,2.0807
HX,1992_7,EN,IDW,2.3397,2.3397
HX,1992_8,EN,IDW,2.7636,2.7636
HX,1992_9,EN,IDW,3.3551,3.3551
HX,1993_5,EN,IDW,2.4924,2.4924
HX,1993_6,EN,IDW,2.4426,2.4426
HX,1993_7,EN,IDW,3.1262,3.1262
HX,1993_8,EN,IDW,3.5672,3.5672
HX,1993_9,EN,IDW,2.424,2.424
HX,1994_5,EN,IDW,2.5122,2.5122
HX,1994_6,EN,IDW,2.3516,2.3516
HX,1994_7,EN,IDW,2.3859,2.3859
HX,1994_8,EN,IDW,2.9863,2.9863
HX,1994_9,EN,IDW,2.1603,2.1603
HX,1995_5,EN,IDW,2.6775,2.6775
HX,1995_6,EN,IDW,2.654,2.654
HX,1995_7,EN,IDW,2.8936,2.8936
HX,1995_8,EN,IDW,3.2619,3.2619
HX,1995_9,EN,IDW,1.5012,1.5012
HX,1996_5,EN,IDW,2.3556,2.3556
HX,1996_6,EN,IDW,3.3023,3.3023
HX,1996_7,EN,IDW,2.9657,2.9657
HX,1996_8,EN,IDW,2.9603,2.9603
HX,1996_9,EN,IDW,2.3086,2.3086
HX,1997_5,EN,IDW,2.8021,2.8021
HX,1997_6,EN,IDW,2.8989,2.8989
HX,1997_7,EN,IDW,2.9317,2.9317
HX,1997_8,EN,IDW,2.7346,2.7346
HX,1997_9,EN,IDW,1.6397,1.6397
HX,1998_5,EN,IDW,1.9539,1.9539
HX,1998_6,EN,IDW,2.2373,2.2373
HX,1998_7,EN,IDW,3.2284,3.2284
HX,1998_8,EN,IDW,2.5197,2.5197
HX,1998_9,EN,IDW,3.2345,3.2345
HX,1999_5,EN,IDW,2.2161,2.2161
HX,1999_6,EN,IDW,3.9411,3.9411
HX,1999_7,EN,IDW,2.6969,2.6969
HX,1999_8,EN,IDW,3.256,3.256
HX,1999_9,EN,IDW,2.6315,2.6315
HX,2000_5,EN,IDW,2.8058,2.8058
HX,2000_6,EN,IDW,3.1436,3.1436
HX,2000_7,EN,IDW,2.7449,2.7449
HX,2000_8,EN,IDW,2.8654,2.8654
HX,2000_9,EN,IDW,2.162,2.162
HX,2001_5,EN,IDW,2.4044,2.4044
HX,2001_6,EN,IDW,3.5279,3.5279
HX,2001_7,EN,IDW,3.3259,3.3259
HX,2001_8,EN,IDW,3.2654,3.2654
HX,2001_9,EN,IDW,1.7011,1.7011
HX,2002_5,EN,IDW,2.6535,2.6535
HX,2002_6,EN,IDW,3.5124,3.5124
HX,2002_7,EN,IDW,2.829,2.829
HX,2002_8,EN,IDW,2.8446,2.8446
HX,2002_9,EN,IDW,2.419,2.419
HX,2003_5,EN,IDW,2.1294,2.1294
HX,2003_6,EN,IDW,2.7425,2.7425
HX,2003_7,EN,IDW,3.8463,3.8463
HX,2003_8,EN,IDW,2.533,2.533
HX,2003_9,EN,IDW,2.2317,2.2317
HX,2004_5,EN,IDW,2.5056,2.5056
HX,2004_6,EN,IDW,3.3546,3.3546
HX,2004_7,EN,IDW,2.7395,2.7395
HX,2004_8,EN,IDW,2.4974,2.4974
HX,2004_9,EN,IDW,2.5547,2.5547
HX,2005_5,EN,IDW,2.0438,2.0438
HX,2005_6,EN,IDW,2.0106,2.0106
HX,2005_7,EN,IDW,3.5134,3.5134
HX,2005_8,EN,IDW,2.8165,2.8165
HX,2005_9,EN,IDW,2.4518,2.4518
HX,2006_5,EN,IDW,2.5293,2.5293
HX,2006_6,EN,IDW,2.7572,2.7572
HX,2006_7,EN,IDW,3.3822,3.3822
HX,2006_8,EN,IDW,2.5797,2.5797
HX,2006_9,EN,IDW,2.5365,2.5365
HX,2007_5,EN,IDW,2.1645,2.1645
HX,2007_6,EN,IDW,2.3996,2.3996
HX,2007_7,EN,IDW,3.7416,3.7416
HX,2007_8,EN,IDW,2.745,2.745
HX,2007_9,EN,IDW,3.1293,3.1293
HX,2008_5,EN,IDW,2.5122,2.5122
HX,2008_6,EN,IDW,3.1147,3.1147
HX,2008_7,EN,IDW,3.1048,3.1048
HX,2008_8,EN,IDW,2.9409,2.9409
HX,2008_9,EN,IDW,3.0078,3.0078
HX,2009_5,EN,IDW,1.7684,1.7684
HX,2009_6,EN,IDW,2.9551,2.9551
HX,2009_7,EN,IDW,3.7512,3.7512
HX,2009_8,EN,IDW,3.318,3.318
HX,2009_9,EN,IDW,2.8325,2.8325
HX,2010_5,EN,IDW,2.7579,2.7579
HX,2010_6,EN,IDW,2.5425,2.5425
HX,2010_7,EN,IDW,3.0838,3.0838
HX,2010_8,EN,IDW,3.0288,3.0288
HX,2010_9,EN,IDW,3.0234,3.0234
HX,2011_5,EN,IDW,1.8382,1.8382
HX,2011_6,EN,IDW,3.6509,3.6509
HX,2011_7,EN,IDW,3.0604,3.0604
HX,2011_8,EN,IDW,3.4051,3.4051
HX,2011_9,EN,IDW,2.3753,2.3753
HX,2012_5,EN,IDW,3.407,3.407
HX,2012_6,EN,IDW,2.845,2.845
HX,2012_7,EN,IDW,3.3026,3.3026
HX,2012_8,EN,IDW,3.3993,3.3993
HX,2012_9,EN,IDW,2.9242,2.9242
HX,2013_5,EN,IDW,2.5868,2.5868
HX,2013_6,EN,IDW,2.7001,2.7001
HX,2013_7,EN,IDW,3.0833,3.0833
HX,2013_8,EN,IDW,2.1941,2.1941
HX,2013_9,EN,IDW,2.0062,2.0062
HX,2014_5,EN,IDW,2.8619,2.8619
HX,2014_6,EN,IDW,2.3154,2.3154
HX,2014_7,EN,IDW,3.3777,3.3777
HX,2014_8,EN,IDW,2.7002,2.7002
HX,2014_9,EN,IDW,2.3119,2.3119
HX,2015_5,EN,IDW,3.0925,3.0925
HX,2015_6,EN,IDW,3.9991,3.9991
HX,2015_7,EN,IDW,2.8677,2.8677
HX,2015_8,EN,IDW,3.2063,3.2063
HX,2015_9,EN,IDW,2.5511,2.5511
HX,2016_5,EN,IDW,2.8303,2.8303
HX,2016_6,EN,IDW,3.749,3.749
HX,2016_7,EN,IDW,3.4404,3.4404
HX,2016_8,EN,IDW,2.7317,2.7317
HX,2016_9,EN,IDW,3.432,3.432
PDPX,1979_5,EN,IDW,1.4508,1.4508
PDPX,1979_6,EN,IDW,1.4881,1.4881
PDPX,1979_7,EN,IDW,1.8422,1.8422
PDPX,1979_8,EN,IDW,2.3524,2.3524
PDPX,1979_9,EN,IDW,2.4519,2.4519
PDPX,1980_5,EN,IDW,2.3357,2.3357
PDPX,1980_6,EN,IDW,2.2711,2.2711
PDPX,1980_7,EN,IDW,2.5891,2.5891
PDPX,1980_8,EN,IDW,2.9711,2.9711
PDPX,1980_9,EN,IDW,2.7121,2.7121
PDPX,1981_5,EN,IDW,2.3425,2.3425
PDPX,1981_6,EN,IDW,2.4068,2.4068
PDPX,1981_7,EN,IDW,2.5007,2.5007
PDPX,1981_8,EN,IDW,2.0433,2.0433
PDPX,1981_9,EN,IDW,1.8424,1.8424
PDPX,1982_5,EN,IDW,2.2815,2.2815
PDPX,1982_6,EN,IDW,2.2796,2.2796
PDPX,1982_7,EN,IDW,2.9552,2.9552
PDPX,1982_8,EN,IDW,2.4418,2.4418
PDPX,1982_9,EN,IDW,1.9201,1.9201
PDPX,1983_5,EN,IDW,2.0385,2.0385
PDPX,1983_6,EN,IDW,2.7872,2.7872
PDPX,1983_7,EN,IDW,1.8196,1.8196
PDPX,1983_8,EN,IDW,1.9355,1.9355
PDPX,1983_9,EN,IDW,3.0859,3.0859
PDPX,1984_5,EN,IDW,1.6541,1.6541
PDPX,1984_6,EN,IDW,2.6883,2.6883
PDPX,1984_7,EN,IDW,2.9434,2.9434
PDPX,1984_8,EN,IDW,2.3577,2.3577
PDPX,1984_9,EN,IDW,2.4933,2.4933
PDPX,1985_5,EN,IDW,2.5183,2.5183
PDPX,1985_6,EN,IDW,1.8999,1.8999
PDPX,1985_7,EN,IDW,2.4245,2.4245
PDPX,1985_8,EN,IDW,2.728,2.728
PDPX,1985_9,EN,IDW,2.7543,2.7543
PDPX,1986_5,EN,IDW,1.723,1.723
PDPX,1986_6,EN,IDW,2.9975,2.9975
PDPX,1986_7,EN,IDW,2.7311,2.7311
PDPX,1986_8,EN,IDW,2.5999,2.5999
PDPX,1986_9,EN,IDW,2.8668,2.8668
PDPX,1987_5,EN,IDW,2.4647,2.4647
PDPX,1987_6,EN,IDW,2.3266,2.3266
PDPX,1987_7,EN,IDW,2.65,2.65
PDPX,1987_8,EN,IDW,2.7396,2.7396
PDPX,1987_9,EN,IDW,2.1623,2.1623
PDPX,1988_5,EN,IDW,1.4775,1.4775
PDPX,1988_6,EN,IDW,2.2569,2.2569
PDPX,1988_7,EN,IDW,2.7206,2.7206
PDPX,1988_8,EN,IDW,2.2314,2.2314
PDPX,1988_9,EN,IDW,2.7557,2.7557
PDPX,1989_5,EN,IDW,1.5001,1.5001
PDPX,1989_6,EN,IDW,1.483,1.483
PDPX,1989_7,EN,IDW,2.7835,2.7835
PDPX,1989_8,EN,IDW,2.6296,2.6296
PDPX,1989_9,EN,IDW,2.0647,2.0647
PDPX,1990_5,EN,IDW,1.8336,1.8336
PDPX,1990_6,EN,IDW,1.9913,1.9913
PDPX,1990_7,EN,IDW,1.9019,1.9019
PDPX,1990_8,EN,IDW,2.2195,2.2195
PDPX,1990_9,EN,IDW,2.2121,2.2121
PDPX,1991_5,EN,IDW,2.0128,2.0128
PDPX,1991_6,EN,IDW,2.1623,2.1623
PDPX,1991_7,EN,IDW,3.0755,3.0755
PDPX,1991_8,EN,IDW,2.9657,2.9657
PDPX,1991_9,EN,IDW,2.6815,2.6815
PDPX,1992_5,EN,IDW,1.5226,1.5226
PDPX,1992_6,EN,IDW,1.9313,1.9313
PDPX,1992_7,EN,IDW,1.9721,1.9721
PDPX,1992_8,EN,IDW,1.9773,1.9773
PDPX,1992_9,EN,IDW,2.071,2.071
PDPX,1993_5,EN,IDW,2.2155,2.2155
PDPX,1993_6,EN,IDW,2.2578,2.2578
PDPX,1993_7,EN,IDW,2.947,2.947
PDPX,1993_8,EN,IDW,3.275,3.275
PDPX,1993_9,EN,IDW,2.8045,2.8045
PDPX,1994_5,EN,IDW,1.243,1.243
PDPX,1994_6,EN,IDW,2.7821,2.7821
PDPX,1994_7,EN,IDW,1.0232,1.0232
PDPX,1994_8,EN,IDW,2.2906,2.2906
PDPX,1994_9,EN,IDW,1.8471,1.8471
PDPX,1995_5,EN,IDW,1.5128,1.5128
PDPX,1995_6,EN,IDW,2.5931,2.5931
PDPX,1995_7,EN,IDW,2.4828,2.4828
PDPX,1995_8,EN,IDW,1.9603,1.9603
PDPX,1995_9,EN,IDW,0.82692,0.82692
PDPX,1996_5,EN,IDW,1.1676,1.1676
PDPX,1996_6,EN,IDW,2.1813,2.1813
PDPX,1996_7,EN,IDW,2.6988,2.6988
PDPX,1996_8,EN,IDW,2.3621,2.3621
PDPX,1996_9,EN,IDW,1.3735,1.3735
PDPX,1997_5,EN,IDW,1.9216,1.9216
PDPX,1997_6,EN,IDW,2.7489,2.7489
PDPX,1997_7,EN,IDW,2.8198,2.8198
PDPX,1997_8,EN,IDW,2.4678,2.4678
PDPX,1997_9,EN,IDW,1.2953,1.2953
PDPX,1998_5,EN,IDW,2.1175,2.1175
PDPX,1998_6,EN,IDW,1.5357,1.5357
PDPX,1998_7,EN,IDW,2.3584,2.3584
PDPX,1998_8,EN,IDW,1.904,1.904
PDPX,1998_9,EN,IDW,1.8343,1.8343
PDPX,1999_5,EN,IDW,1.7985,1.7985
PDPX,1999_6,EN,IDW,2.7818,2.7818
PDPX,1999_7,EN,IDW,2.2762,2.2762
PDPX,1999_8,EN,IDW,2.529,2.529
PDPX,1999_9,EN,IDW,2.6339,2.6339
PDPX,2000_5,EN,IDW,2.0886,2.0886
PDPX,2000_6,EN,IDW,1.9511,1.9511
PDPX,2000_7,EN,IDW,2.5092,2.5092
PDPX,2000_8,EN,IDW,2.5074,2.5074
PDPX,2000_9,EN,IDW,2.4136,2.4136
PDPX,2001_5,EN,IDW,1.3744,1.3744
PDPX,2001_6,EN,IDW,3.0318,3.0318
PDPX,2001_7,EN,IDW,2.2827,2.2827
PDPX,2001_8,EN,IDW,3.0491,3.0491
PDPX,2001_9,EN,IDW,1.7839,1.7839
PDPX,2002_5,EN,IDW,1.9487,1.9487
PDPX,2002_6,EN,IDW,2.4,2.4
PDPX,2002_7,EN,IDW,2.0061,2.0061
PDPX,2002_8,EN,IDW,2.8532,2.8532
PDPX,2002_9,EN,IDW,1.8541,1.8541
PDPX,2003_5,EN,IDW,1.8609,1.8609
PDPX,2003_6,EN,IDW,2.5908,2.5908
PDPX,2003_7,EN,IDW,2.5281,2.5281
PDPX,2003_8,EN,IDW,2.2087,2.2087
PDPX,2003_9,EN,IDW,2.4045,2.4045
PDPX,2004_5,EN,IDW,1.493,1.493
PDPX,2004_6,EN,IDW,2.7699,2.7699
PDPX,2004_7,EN,IDW,2.8099,2.8099
PDPX,2004_8,EN,IDW,2.8095,2.8095
PDPX,2004_9,EN,IDW,2.4851,2.4851
PDPX,2005_5,EN,IDW,2.2421,2.2421
PDPX,2005_6,EN,IDW,1.8924,1.8924
PDPX,2005_7,EN,IDW,2.1721,2.1721
PDPX,2005_8,EN,IDW,2.7679,2.7679
PDPX,2005_9,EN,IDW,2.4052,2.4052
PDPX,2006_5,EN,IDW,1.8114,1.8114
PDPX,2006_6,EN,IDW,2.7489,2.7489
PDPX,2006_7,EN,IDW,3.1534,3.1534
PDPX,2006_8,EN,IDW,2.4857,2.4857
PDPX,2006_9,EN,IDW,1.9728,1.9728
PDPX,2007_5,EN,IDW,2.0406,2.0406
PDPX,2007_6,EN,IDW,2.6795,2.6795
PDPX,2007_7,EN,IDW,2.9311,2.9311
PDPX,2007_8,EN,IDW,2.9434,2.9434
PDPX,2007_9,EN,IDW,2.3995,2.3995
PDPX,2008_5,EN,IDW,2.6339,2.6339
PDPX,2008_6,EN,IDW,2.6518,2.6518
